Student_ID,Fee_Amount,Paid_Status
5845,254,Late
5846,502,Paid
5847,741,Paid
5848,868,Paid
5849,231,Late
5850,273,Late
5851,120,Late
5852,881,Paid
5853,993,Paid
5854,580,Paid
5855,705,Late
5856,498,Paid
5857,179,Paid
5858,266,Paid
5859,275,Paid
5860,904,Late
5861,199,Late
5862,216,Paid
5863,730,Paid
5864,504,Paid
5865,199,Paid
5866,632,Late
5867,411,Late
5868,922,Paid
5869,771,Paid
5870,964,Late
5871,416,Late
5872,107,Paid
5873,702,Paid
5874,824,Paid
5875,176,Paid
5876,845,Paid
5877,293,Late
5878,112,Paid
5879,993,Late
5880,195,Late
5881,129,Paid
5882,740,Paid
5883,162,Late
5884,468,Paid
5885,467,Late
5886,322,Paid
5887,897,Late
5888,719,Late
5889,996,Late
5890,485,Paid
5891,508,Late
5892,291,Paid
5893,419,Paid
5894,249,Late
5895,214,Late
5896,751,Paid
5897,191,Late
5898,630,Late
5899,515,Paid
5900,200,Paid
5901,691,Paid
5902,772,Paid
5903,185,Late
5904,701,Late
5905,251,Late
5906,341,Paid
5907,797,Late
5908,847,Paid
5909,313,Paid
5910,129,Paid
5911,395,Late
5912,146,Late
5913,888,Paid
5914,209,Late
5915,122,Paid
5916,188,Late
5917,533,Late
5918,357,Paid
5919,716,Late
5920,560,Late
5921,173,Paid
5922,441,Late
5923,826,Paid
5924,498,Late
5925,859,Late
5926,540,Late
5927,453,Late
5928,426,Late
5929,821,Paid
5930,336,Paid
5931,404,Paid
5932,415,Paid
5933,630,Paid
5934,483,Late
5935,408,Paid
5936,385,Paid
5937,780,Paid
5938,780,Paid
5939,885,Late
5940,543,Paid
5941,314,Paid
5942,592,Paid
5943,593,Paid
5944,858,Late
5945,712,Paid
5946,498,Late
5947,698,Paid
5948,542,Late
5949,783,Late
5950,248,Late
5951,580,Late
5952,107,Late
5953,666,Late
5954,380,Late
5955,963,Late
5956,876,Paid
5957,120,Paid
5958,281,Paid
5959,643,Paid
5960,177,Late
5961,645,Paid
5962,682,Paid
5963,873,Paid
5964,749,Paid
5965,910,Paid
5966,617,Late
5967,802,Late
5968,861,Late
5969,802,Late
5970,213,Late
5971,717,Paid
5972,500,Late
5973,999,Paid
5974,309,Paid
5975,345,Paid
5976,776,Paid
5977,783,Paid
5978,826,Paid
5979,772,Paid
5980,899,Late
5981,286,Paid
5982,338,Late
5983,367,Late
5984,855,Late
5985,644,Paid
5986,927,Late
5987,577,Paid
5988,270,Paid
5989,683,Paid
5990,186,Paid
5991,295,Late
5992,556,Late
5993,529,Paid
5994,679,Paid
5995,281,Late
5996,391,Paid
5997,948,Late
5998,518,Paid
5999,413,Paid
6000,601,Late
6001,128,Late
6002,873,Paid
6003,346,Late
6004,935,Paid
6005,944,Late
6006,561,Late
6007,360,Paid
6008,728,Late
6009,329,Paid
6010,542,Late
6011,249,Paid
6012,368,Paid
6013,902,Late
6014,854,Paid
6015,651,Late
6016,300,Paid
6017,469,Late
6018,820,Paid
6019,672,Paid
6020,201,Late
6021,836,Paid
6022,630,Late
6023,535,Late
6024,639,Paid
6025,493,Paid
6026,706,Late
6027,874,Paid
6028,326,Late
6029,330,Paid
6030,630,Late
6031,711,Late
6032,690,Paid
6033,264,Paid
6034,767,Paid
6035,594,Late
6036,109,Paid
6037,632,Paid
6038,278,Paid
6039,132,Paid
6040,909,Late
6041,702,Late
6042,251,Late
6043,954,Paid
6044,526,Late
6045,615,Paid
6046,606,Late
6047,469,Paid
6048,968,Late
6049,162,Late
6050,336,Late
6051,838,Paid
6052,815,Paid
6053,206,Late
6054,615,Late
6055,825,Paid
6056,942,Paid
6057,983,Late
6058,851,Paid
6059,960,Paid
6060,744,Paid
6061,605,Late
6062,786,Paid
6063,368,Paid
6064,692,Paid
6065,674,Paid
6066,733,Late
6067,350,Paid
6068,318,Late
6069,316,Late
6070,695,Late
6071,357,Paid
6072,375,Paid
6073,112,Paid
6074,417,Late
6075,472,Late
6076,601,Late
6077,918,Paid
6078,562,Paid
6079,754,Paid
6080,399,Paid
6081,800,Late
6082,516,Late
6083,585,Late
6084,768,Late
6085,482,Late
6086,491,Paid
6087,245,Paid
6088,467,Late
6089,334,Paid
6090,657,Late
6091,870,Late
6092,136,Late
6093,628,Paid
6094,446,Paid
6095,517,Late
6096,846,Late
6097,782,Late
6098,275,Late
6099,137,Paid
6100,318,Late
6101,372,Paid
6102,594,Paid
6103,502,Late
6104,852,Late
6105,642,Late
6106,697,Paid
6107,491,Late
6108,349,Paid
6109,666,Paid
6110,383,Paid
6111,357,Paid
6112,584,Paid
6113,337,Paid
6114,651,Paid
6115,853,Late
6116,537,Paid
6117,699,Late
6118,239,Paid
6119,420,Paid
6120,939,Late
6121,601,Late
6122,338,Late
6123,506,Paid
6124,318,Late
6125,122,Paid
6126,584,Paid
6127,509,Late
6128,128,Paid
6129,769,Late
6130,832,Late
6131,986,Late
6132,972,Paid
6133,969,Paid
6134,116,Late
6135,158,Late
6136,658,Paid
6137,237,Late
6138,529,Paid
6139,516,Paid
6140,355,Paid
6141,966,Late
6142,881,Paid
6143,899,Paid
6144,841,Paid
6145,446,Paid
6146,283,Late
6147,787,Late
6148,743,Paid
6149,346,Late
6150,680,Late
6151,770,Late
6152,540,Late
6153,450,Late
6154,737,Paid
6155,765,Late
6156,675,Paid
6157,218,Late
6158,332,Late
6159,622,Late
6160,699,Paid
6161,158,Late
6162,569,Paid
6163,566,Late
6164,134,Late
6165,453,Late
6166,605,Paid
6167,639,Late
6168,464,Paid
6169,631,Late
6170,893,Paid
6171,868,Late
6172,485,Late
6173,555,Paid
6174,309,Paid
6175,148,Paid
6176,599,Paid
6177,106,Paid
6178,271,Paid
6179,508,Paid
6180,403,Late
6181,891,Late
6182,599,Paid
6183,709,Late
6184,701,Paid
6185,102,Paid
6186,146,Late
6187,275,Late
6188,355,Paid
6189,641,Paid
6190,136,Late
6191,263,Paid
6192,243,Paid
6193,196,Late
6194,470,Paid
6195,162,Late
6196,630,Paid
6197,183,Late
6198,356,Late
6199,445,Paid
6200,938,Paid
6201,924,Paid
6202,944,Paid
6203,854,Paid
6204,474,Paid
6205,278,Paid
6206,887,Paid
6207,958,Paid
6208,474,Paid
6209,518,Paid
6210,596,Late
6211,846,Late
6212,728,Paid
6213,381,Paid
6214,849,Late
6215,631,Late
6216,345,Late
6217,561,Paid
6218,911,Paid
6219,109,Paid
6220,182,Late
6221,596,Paid
6222,569,Late
6223,184,Late
6224,659,Late
6225,863,Late
6226,734,Late
6227,587,Late
6228,243,Paid
6229,155,Paid
6230,178,Late
6231,951,Late
6232,638,Late
6233,844,Paid
6234,422,Late
6235,132,Paid
6236,549,Late
6237,940,Paid
6238,423,Paid
6239,743,Paid
6240,732,Paid
6241,608,Late
6242,825,Late
6243,135,Paid
6244,496,Late
6245,485,Paid
6246,614,Paid
6247,415,Paid
6248,379,Late
6249,682,Paid
6250,526,Paid
6251,741,Paid
6252,682,Late
6253,494,Late
6254,280,Late
6255,610,Late
6256,292,Late
6257,685,Paid
6258,404,Late
6259,147,Late
6260,199,Late
6261,875,Paid
6262,902,Paid
6263,864,Late
6264,684,Late
6265,576,Late
6266,918,Paid
6267,257,Late
6268,324,Late
6269,778,Late
6270,213,Late
6271,199,Paid
6272,144,Late
6273,607,Paid
6274,100,Paid
6275,919,Paid
6276,455,Late
6277,131,Paid
6278,158,Paid
6279,817,Paid
6280,225,Paid
6281,303,Paid
6282,302,Late
6283,413,Paid
6284,834,Late
6285,698,Paid
6286,726,Late
6287,998,Paid
6288,646,Paid
6289,987,Paid
6290,209,Paid
6291,224,Paid
6292,113,Paid
6293,206,Late
6294,242,Late
6295,328,Paid
6296,471,Paid
6297,401,Paid
6298,830,Late
6299,491,Late
6300,481,Late
6301,288,Paid
6302,471,Late
6303,960,Late
6304,655,Late
6305,571,Late
6306,691,Paid
6307,979,Late
6308,626,Paid
6309,958,Paid
6310,501,Late
6311,321,Paid
6312,846,Paid
6313,636,Paid
6314,412,Late
6315,711,Late
6316,399,Paid
6317,577,Late
6318,250,Paid
6319,115,Late
6320,111,Late
6321,297,Late
6322,739,Paid
6323,986,Paid
6324,162,Paid
6325,484,Paid
6326,173,Paid
6327,886,Paid
6328,931,Late
6329,864,Late
6330,910,Paid
6331,488,Late
6332,885,Paid
6333,129,Paid
6334,486,Paid
6335,911,Late
6336,356,Paid
6337,443,Paid
6338,679,Late
6339,535,Late
6340,221,Paid
6341,789,Late
6342,749,Late
6343,309,Paid
6344,971,Late
6345,293,Late
6346,710,Late
6347,217,Late
6348,476,Paid
6349,225,Late
6350,620,Late
6351,816,Late
6352,503,Paid
6353,790,Late
6354,955,Late
6355,701,Paid
6356,165,Late
6357,134,Paid
6358,276,Late
6359,615,Late
6360,772,Late
6361,253,Late
6362,453,Late
6363,133,Late
6364,954,Late
6365,757,Paid
6366,505,Paid
6367,230,Paid
6368,968,Paid
6369,893,Paid
6370,966,Late
6371,459,Paid
6372,553,Late
6373,910,Paid
6374,758,Late
6375,795,Paid
6376,244,Paid
6377,811,Late
6378,471,Paid
6379,792,Paid
6380,655,Paid
6381,748,Late
6382,884,Paid
6383,730,Paid
6384,367,Paid
6385,556,Late
6386,293,Paid
6387,127,Paid
6388,120,Paid
6389,147,Late
6390,591,Paid
6391,611,Late
6392,291,Late
6393,695,Late
6394,505,Late
6395,516,Late
6396,696,Paid
6397,740,Paid
6398,733,Paid
6399,990,Late
6400,692,Late
6401,304,Late
6402,966,Late
6403,178,Paid
6404,685,Late
6405,348,Paid
6406,268,Paid
6407,430,Late
6408,523,Paid
6409,572,Paid
6410,799,Late
6411,597,Paid
6412,197,Paid
6413,768,Late
6414,669,Late
6415,677,Late
6416,751,Paid
6417,177,Late
6418,889,Late
6419,139,Paid
6420,640,Paid
6421,662,Paid
6422,530,Late
6423,473,Late
6424,215,Paid
6425,730,Late
6426,246,Late
6427,415,Paid
6428,130,Paid
6429,774,Late
6430,222,Late
6431,418,Paid
6432,495,Paid
6433,445,Paid
6434,823,Late
6435,380,Paid
6436,672,Paid
6437,761,Late
6438,617,Paid
6439,400,Paid
6440,417,Paid
6441,641,Late
6442,349,Late
6443,233,Paid
6444,767,Paid
6445,860,Paid
6446,707,Paid
6447,393,Paid
6448,545,Paid
6449,927,Paid
6450,555,Late
6451,940,Paid
6452,432,Paid
6453,954,Paid
6454,563,Late
6455,683,Late
6456,991,Paid
6457,242,Late
6458,381,Late
6459,850,Late
6460,970,Paid
6461,980,Paid
6462,332,Paid
6463,942,Paid
6464,768,Paid
6465,242,Paid
6466,361,Paid
6467,628,Late
6468,457,Late
6469,533,Late
6470,855,Late
6471,704,Late
6472,949,Paid
6473,855,Paid
6474,790,Late
6475,138,Late
6476,129,Late
6477,686,Late
6478,363,Paid
6479,352,Late
6480,653,Late
6481,219,Paid
6482,454,Paid
6483,504,Late
6484,639,Paid
6485,105,Paid
6486,303,Late
6487,187,Late
6488,156,Late
6489,727,Paid
6490,269,Paid
6491,607,Late
6492,702,Paid
6493,237,Paid
6494,922,Late
6495,233,Paid
6496,375,Paid
6497,832,Paid
6498,239,Late
6499,173,Paid
6500,315,Late
6501,744,Late
6502,596,Late
6503,911,Paid
6504,912,Late
6505,104,Paid
6506,324,Late
6507,527,Paid
6508,615,Late
6509,557,Paid
6510,196,Late
6511,527,Late
6512,177,Late
6513,987,Late
6514,851,Late
6515,548,Paid
6516,219,Late
6517,772,Late
6518,808,Late
6519,542,Late
6520,913,Late
6521,365,Paid
6522,458,Late
6523,192,Late
6524,603,Late
6525,104,Late
6526,654,Late
6527,385,Paid
6528,433,Paid
6529,885,Paid
6530,120,Late
6531,352,Paid
6532,892,Paid
6533,363,Late
6534,346,Paid
6535,124,Late
6536,812,Paid
6537,286,Late
6538,109,Paid
6539,229,Paid
6540,189,Paid
6541,404,Late
6542,733,Paid
6543,888,Paid
6544,845,Paid
6545,406,Paid
6546,496,Paid
6547,536,Late
6548,287,Paid
6549,113,Paid
6550,948,Paid
6551,769,Paid
6552,692,Paid
6553,625,Late
6554,615,Paid
6555,950,Late
6556,384,Paid
6557,632,Paid
6558,969,Paid
6559,862,Late
6560,840,Paid
6561,830,Paid
6562,402,Late
6563,817,Late
6564,927,Paid
6565,732,Late
6566,765,Paid
6567,300,Paid
6568,187,Late
6569,649,Paid
6570,505,Late
6571,650,Paid
6572,127,Late
6573,257,Late
6574,896,Paid
6575,503,Paid
6576,702,Paid
6577,846,Late
6578,239,Paid
6579,716,Paid
6580,860,Late
6581,387,Paid
6582,291,Paid
6583,718,Late
6584,413,Paid
6585,501,Paid
6586,334,Paid
6587,903,Paid
6588,935,Paid
6589,411,Paid
6590,863,Paid
6591,829,Late
6592,463,Paid
6593,570,Late
6594,712,Paid
6595,269,Paid
6596,213,Paid
6597,342,Late
6598,397,Paid
6599,952,Late
6600,418,Late
6601,290,Late
6602,321,Paid
6603,556,Paid
6604,314,Late
6605,274,Late
6606,243,Paid
6607,522,Late
6608,807,Late
6609,126,Paid
6610,135,Late
6611,146,Late
6612,935,Late
6613,240,Late
6614,475,Paid
6615,283,Late
6616,488,Late
6617,819,Paid
6618,211,Paid
6619,261,Paid
6620,190,Late
6621,274,Late
6622,530,Late
6623,224,Paid
6624,215,Paid
6625,649,Late
6626,392,Paid
6627,377,Late
6628,983,Late
6629,337,Paid
6630,786,Paid
6631,699,Paid
6632,284,Paid
6633,894,Late
6634,898,Late
6635,925,Late
6636,817,Paid
6637,492,Paid
6638,598,Late
6639,101,Late
6640,350,Late
6641,219,Paid
6642,879,Paid
6643,272,Paid
6644,644,Paid
6645,387,Late
6646,332,Late
6647,681,Late
6648,743,Late
6649,650,Late
6650,141,Paid
6651,882,Late
6652,223,Late
6653,500,Paid
6654,840,Paid
6655,372,Late
6656,551,Paid
6657,591,Paid
6658,298,Late
6659,781,Paid
6660,512,Late
6661,885,Late
6662,317,Paid
6663,992,Late
6664,623,Paid
6665,706,Late
6666,189,Paid
6667,575,Paid
6668,892,Paid
6669,963,Paid
6670,140,Late
6671,424,Paid
6672,374,Late
6673,804,Late
6674,809,Late
6675,132,Paid
6676,954,Late
6677,565,Paid
6678,149,Paid
6679,932,Paid
6680,537,Paid
6681,989,Paid
6682,992,Paid
6683,714,Late
6684,337,Paid
6685,516,Paid
6686,876,Paid
6687,843,Paid
6688,467,Late
6689,727,Late
6690,505,Paid
6691,176,Late
6692,448,Late
6693,487,Paid
6694,216,Late
6695,988,Late
6696,871,Late
6697,568,Late
6698,303,Paid
6699,378,Late
6700,894,Late
6701,992,Late
6702,100,Late
6703,774,Late
6704,372,Late
6705,610,Late
6706,451,Late
6707,780,Late
6708,243,Paid
6709,896,Paid
6710,188,Paid
6711,861,Paid
6712,551,Late
6713,330,Late
6714,578,Late
6715,921,Late
6716,300,Late
6717,921,Late
6718,873,Late
6719,934,Paid
6720,588,Late
6721,811,Late
6722,920,Paid
6723,418,Late
6724,849,Paid
6725,241,Paid
6726,482,Late
6727,732,Paid
6728,800,Late
6729,934,Paid
6730,953,Paid
6731,631,Paid
6732,451,Late
6733,687,Late
6734,681,Late
6735,891,Late
6736,290,Paid
6737,638,Late
6738,489,Late
6739,171,Paid
6740,388,Late
6741,714,Paid
6742,931,Late
6743,693,Late
6744,443,Paid
6745,904,Paid
6746,161,Paid
6747,546,Late
6748,523,Late
6749,540,Paid
6750,111,Late
6751,983,Late
6752,986,Paid
6753,440,Late
6754,797,Late
6755,485,Paid
6756,755,Paid
6757,112,Late
6758,558,Paid
6759,580,Late
6760,581,Paid
6761,155,Paid
6762,269,Paid
6763,917,Paid
6764,738,Paid
6765,844,Paid
6766,199,Paid
6767,676,Paid
6768,425,Paid
6769,928,Paid
6770,827,Late
6771,813,Paid
6772,429,Paid
6773,706,Late
6774,243,Late
6775,453,Paid
6776,468,Paid
6777,607,Late
6778,959,Late
6779,273,Paid
6780,691,Late
6781,454,Paid
6782,700,Late
6783,975,Paid
6784,550,Paid
6785,595,Late
6786,325,Paid
6787,766,Paid
6788,493,Paid
6789,827,Late
6790,672,Late
6791,311,Paid
6792,816,Paid
6793,709,Late
6794,840,Paid
6795,467,Paid
6796,964,Late
6797,792,Paid
6798,948,Late
6799,754,Paid
6800,996,Late
6801,589,Late
6802,750,Paid
6803,378,Paid
6804,191,Paid
6805,383,Paid
6806,758,Late
6807,366,Late
6808,212,Paid
6809,520,Paid
6810,461,Late
6811,723,Late
6812,819,Paid
6813,570,Late
6814,191,Paid
6815,870,Late
6816,602,Paid
6817,961,Paid
6818,376,Paid
6819,724,Late
6820,734,Late
6821,551,Paid
6822,154,Paid
6823,811,Paid
6824,680,Paid
6825,297,Paid
6826,241,Paid
6827,542,Paid
6828,541,Late
6829,426,Late
6830,957,Paid
6831,870,Paid
6832,992,Paid
6833,789,Late
6834,820,Late
6835,447,Paid
6836,145,Late
6837,219,Late
6838,979,Paid
6839,977,Late
6840,979,Paid
6841,974,Late
6842,900,Late
6843,472,Late
6844,527,Paid
6845,309,Late
6846,745,Paid
6847,563,Late
6848,600,Late
6849,529,Paid
6850,769,Late
6851,850,Late
6852,297,Paid
6853,137,Late
6854,887,Paid
6855,477,Paid
6856,763,Late
6857,570,Paid
6858,684,Paid
6859,622,Paid
6860,172,Paid
6861,142,Paid
6862,557,Paid
6863,885,Late
6864,269,Late
6865,601,Late
6866,526,Paid
6867,199,Paid
6868,714,Paid
6869,579,Late
6870,817,Paid
6871,754,Late
6872,913,Paid
6873,674,Paid
6874,573,Late
6875,135,Late
6876,326,Late
6877,737,Paid
6878,720,Late
6879,736,Late
6880,687,Late
6881,968,Late
6882,668,Paid
6883,390,Paid
6884,124,Late
6885,416,Late
6886,573,Paid
6887,666,Paid
6888,297,Paid
6889,916,Late
6890,439,Paid
6891,333,Late
6892,348,Paid
6893,232,Late
6894,424,Late
6895,259,Paid
6896,842,Paid
6897,251,Late
6898,619,Late
6899,585,Late
6900,634,Late
6901,293,Late
6902,289,Paid
6903,603,Paid
6904,602,Late
6905,724,Late
6906,711,Paid
6907,191,Late
6908,121,Late
6909,389,Paid
6910,262,Paid
6911,156,Paid
6912,586,Late
6913,209,Paid
6914,774,Paid
6915,753,Paid
6916,483,Late
6917,714,Late
6918,700,Late
6919,631,Late
6920,127,Paid
6921,168,Late
6922,263,Late
6923,781,Paid
6924,501,Late
6925,160,Paid
6926,451,Paid
6927,250,Late
6928,758,Paid
6929,594,Late
6930,121,Late
6931,522,Paid
6932,910,Paid
6933,444,Late
6934,184,Paid
6935,464,Paid
6936,604,Paid
6937,955,Paid
6938,929,Late
6939,607,Late
6940,783,Late
6941,332,Paid
6942,766,Paid
6943,627,Late
6944,125,Paid
6945,576,Paid
6946,766,Paid
6947,216,Paid
6948,107,Paid
6949,606,Paid
6950,123,Paid
6951,469,Late
6952,511,Paid
6953,941,Late
6954,565,Late
6955,933,Paid
6956,340,Paid
6957,704,Paid
6958,984,Late
6959,500,Late
6960,319,Late
6961,190,Paid
6962,476,Paid
6963,459,Late
6964,850,Paid
6965,410,Paid
6966,920,Paid
6967,773,Paid
6968,531,Paid
6969,576,Late
6970,306,Late
6971,634,Paid
6972,431,Paid
6973,338,Late
6974,166,Late
6975,816,Paid
6976,952,Paid
6977,995,Paid
6978,885,Paid
6979,755,Paid
6980,844,Late
6981,277,Late
6982,428,Late
6983,893,Late
6984,448,Late
6985,243,Late
6986,511,Paid
6987,786,Paid
6988,638,Late
6989,759,Paid
6990,786,Late
6991,381,Paid
6992,930,Paid
6993,238,Late
6994,815,Paid
6995,973,Late
6996,616,Late
6997,835,Paid
6998,458,Late
6999,729,Late
7000,596,Paid
7001,830,Paid
7002,600,Late
7003,728,Paid
7004,209,Late
7005,897,Paid
7006,468,Paid
7007,581,Late
7008,149,Late
7009,825,Paid
7010,728,Late
7011,778,Paid
7012,859,Paid
7013,854,Late
7014,387,Late
7015,903,Paid
7016,929,Paid
7017,904,Late
7018,713,Late
7019,276,Late
7020,202,Paid
7021,757,Paid
7022,148,Paid
7023,870,Late
7024,376,Paid
7025,593,Late
7026,914,Late
7027,947,Paid
7028,148,Paid
7029,172,Paid
7030,516,Paid
7031,189,Late
7032,393,Late
7033,412,Late
7034,491,Late
7035,481,Late
7036,577,Late
7037,444,Paid
7038,484,Late
7039,664,Paid
7040,321,Paid
7041,430,Paid
7042,646,Late
7043,870,Paid
7044,978,Paid
7045,600,Late
7046,184,Late
7047,722,Paid
7048,425,Paid
7049,307,Late
7050,760,Paid
7051,163,Late
7052,123,Paid
7053,763,Late
7054,393,Late
7055,420,Late
7056,932,Late
7057,694,Late
7058,373,Paid
7059,871,Late
7060,212,Late
7061,417,Late
7062,439,Late
7063,136,Late
7064,891,Late
7065,452,Late
7066,855,Late
7067,187,Late
7068,675,Late
7069,154,Paid
7070,361,Paid
7071,442,Paid
7072,675,Paid
7073,930,Paid
7074,976,Paid
7075,648,Paid
7076,365,Late
7077,432,Paid
7078,326,Paid
7079,362,Late
7080,618,Paid
7081,293,Late
7082,193,Paid
7083,212,Late
7084,326,Paid
7085,128,Late
7086,877,Late
7087,936,Paid
7088,897,Late
7089,950,Late
7090,526,Paid
7091,296,Paid
7092,401,Paid
7093,889,Late
7094,535,Late
7095,327,Late
7096,307,Paid
7097,443,Late
7098,551,Paid
7099,978,Late
7100,785,Paid
7101,754,Late
7102,246,Late
7103,316,Late
7104,911,Late
7105,818,Paid
7106,674,Late
7107,917,Late
7108,499,Late
7109,891,Paid
7110,585,Paid
7111,941,Paid
7112,428,Paid
7113,696,Late
7114,372,Paid
7115,867,Paid
7116,270,Late
7117,153,Paid
7118,219,Paid
7119,474,Late
7120,669,Paid
7121,729,Late
7122,675,Paid
7123,859,Late
7124,202,Paid
7125,727,Late
7126,243,Late
7127,616,Paid
7128,217,Late
7129,215,Paid
7130,160,Late
7131,154,Paid
7132,535,Paid
7133,608,Paid
7134,832,Paid
7135,191,Late
7136,996,Late
7137,474,Late
7138,382,Paid
7139,679,Late
7140,348,Paid
7141,315,Paid
7142,306,Late
7143,982,Paid
7144,931,Paid
7145,775,Paid
7146,297,Late
7147,925,Late
7148,437,Late
7149,860,Paid
7150,487,Paid
7151,288,Late
7152,991,Late
7153,715,Paid
7154,906,Late
7155,321,Paid
7156,612,Paid
7157,142,Late
7158,209,Paid
7159,548,Paid
7160,413,Paid
7161,705,Paid
7162,216,Paid
7163,214,Paid
7164,692,Late
7165,831,Paid
7166,583,Paid
7167,605,Paid
7168,100,Late
7169,815,Paid
7170,787,Paid
7171,189,Late
7172,669,Late
7173,348,Paid
7174,916,Paid
7175,826,Late
7176,527,Late
7177,422,Paid
7178,290,Paid
7179,629,Paid
7180,711,Late
7181,212,Late
7182,354,Paid
7183,621,Late
7184,648,Paid
7185,158,Late
7186,143,Paid
7187,443,Late
7188,449,Paid
7189,900,Paid
7190,188,Paid
7191,263,Late
7192,356,Late
7193,350,Paid
7194,532,Late
7195,802,Late
7196,366,Late
7197,743,Paid
7198,455,Late
7199,118,Late
7200,972,Late
7201,795,Late
7202,718,Late
7203,743,Paid
7204,740,Paid
7205,140,Paid
7206,455,Paid
7207,115,Paid
7208,275,Late
7209,510,Paid
7210,514,Paid
7211,463,Paid
7212,331,Late
7213,876,Paid
7214,872,Paid
7215,914,Paid
7216,795,Paid
7217,467,Paid
7218,668,Late
7219,242,Paid
7220,952,Late
7221,607,Late
7222,804,Paid
7223,351,Late
7224,790,Paid
7225,436,Late
7226,602,Paid
7227,160,Paid
7228,126,Paid
7229,223,Late
7230,392,Late
7231,977,Paid
7232,802,Paid
7233,983,Late
7234,191,Late
7235,103,Paid
7236,811,Paid
7237,957,Late
7238,611,Late
7239,599,Late
7240,438,Late
7241,573,Late
7242,519,Late
7243,538,Paid
7244,427,Late
7245,441,Paid
7246,310,Paid
7247,952,Paid
7248,430,Late
7249,538,Paid
7250,667,Paid
7251,300,Paid
7252,265,Paid
7253,523,Late
7254,410,Paid
7255,495,Paid
7256,993,Late
7257,681,Late
7258,978,Paid
7259,493,Paid
7260,883,Late
7261,117,Late
7262,704,Late
7263,227,Late
7264,481,Paid
7265,297,Paid
7266,417,Paid
7267,341,Late
7268,180,Paid
7269,933,Paid
7270,418,Late
7271,363,Late
7272,755,Paid
7273,844,Late
7274,822,Paid
7275,636,Paid
7276,639,Late
7277,211,Paid
7278,853,Late
7279,130,Paid
7280,554,Paid
7281,711,Paid
7282,505,Late
7283,818,Late
7284,984,Late
7285,222,Paid
7286,206,Late
7287,107,Paid
7288,344,Paid
7289,972,Late
7290,872,Paid
7291,205,Late
7292,498,Late
7293,475,Paid
7294,532,Paid
7295,736,Paid
7296,933,Late
7297,135,Paid
7298,986,Paid
7299,887,Late
7300,343,Late
7301,888,Paid
7302,303,Late
7303,830,Late
7304,927,Late
7305,973,Late
7306,310,Paid
7307,103,Late
7308,521,Paid
7309,611,Paid
7310,261,Paid
7311,687,Late
7312,696,Paid
7313,681,Late
7314,937,Paid
7315,269,Paid
7316,745,Late
7317,297,Paid
7318,503,Late
7319,400,Late
7320,968,Paid
7321,896,Late
7322,306,Paid
7323,648,Late
7324,862,Paid
7325,631,Late
7326,757,Paid
7327,170,Late
7328,837,Paid
7329,578,Paid
7330,323,Paid
7331,190,Late
7332,256,Late
7333,361,Late
7334,372,Late
7335,659,Paid
7336,653,Paid
7337,103,Paid
7338,414,Paid
7339,364,Late
7340,434,Paid
7341,191,Paid
7342,877,Late
7343,251,Late
7344,792,Paid
7345,573,Late
7346,777,Late
7347,250,Late
7348,345,Late
7349,640,Paid
7350,596,Paid
7351,578,Paid
7352,437,Late
7353,139,Late
7354,421,Paid
7355,630,Late
7356,1000,Paid
7357,401,Late
7358,546,Late
7359,517,Late
7360,849,Paid
7361,474,Late
7362,155,Paid
7363,852,Paid
7364,997,Paid
7365,373,Late
7366,893,Paid
7367,998,Late
7368,598,Late
7369,974,Paid
7370,607,Paid
7371,425,Paid
7372,409,Paid
7373,757,Paid
7374,299,Paid
7375,902,Paid
7376,607,Late
7377,725,Late
7378,332,Paid
7379,596,Late
7380,658,Paid
7381,631,Late
7382,896,Late
7383,414,Late
7384,106,Paid
7385,731,Late
7386,190,Paid
7387,744,Paid
7388,147,Paid
7389,286,Paid
7390,338,Paid
7391,460,Late
7392,887,Late
7393,169,Late
7394,939,Late
7395,107,Late
7396,853,Paid
7397,886,Late
7398,354,Paid
7399,642,Late
7400,705,Paid
7401,706,Paid
7402,291,Paid
7403,304,Paid
7404,800,Late
7405,973,Paid
7406,407,Paid
7407,229,Paid
7408,337,Late
7409,126,Late
7410,468,Late
